_id,time,txt
ObjectId("5d08a10d8541638b5c24c42a"),03-11,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月11日01时10分在日本本州东岸近海（北纬36.74度，东经142.44度）发生5.8级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c42b"),03-15,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：03月15日13时03分在玻利维亚中部附近（南纬17.77度，西经65.96度）发生6.2级左右地震（深源），最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a10d8541638b5c24c42c"),03-15,近日，山西侯马一幼儿园进行地震逃生演练，可不少小班的孩子们被吓得哇哇大哭，在操场集合时抱头紧缩，哭成一片，让人忍俊不禁，老师和救援人员纷纷进行安抚<span class="url-icon"><img alt=[心] src="//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png" style="width:1em; height:1em;" /></span><a data-url="http://t.cn/EMrjnCB" href="https://m.weibo.cn/p/index?containerid=2304444350054396578160&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">新浪新闻客户端的微博视频</span></a> 
ObjectId("5d08a10d8541638b5c24c42d"),03-09,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月09日18时32分在台湾基隆市海域（北纬25.36度，东经122.08度）发生3.0级地震，震源深度249千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c42e"),03-09,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：03月09日18时32分在中国台湾附近（北纬25.43度，东经121.88度）发生4.0级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c42f"),03-10,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：03月10日16时12分在斐济群岛地区附近（南纬17.86度，西经178.49度）发生6.3级左右地震（深源），最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a10d8541638b5c24c430"),03-10,周末开心一刻：魔术师<a href='/n/刘谦'>@刘谦</a> 这次没用壶，而是从花瓶里倒出了多种饮料，结尾很意外……<span class="url-icon"><img alt=[鼓掌] src="//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png" style="width:1em; height:1em;" /></span><a data-url="http://t.cn/EMA6D5O" href="https://m.weibo.cn/p/index?containerid=2304444347943709520238&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">刘谦的微博视频</span></a> 
ObjectId("5d08a10d8541638b5c24c431"),03-08,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月08日19时14分在四川内江市威远县（北纬29.45度，东经104.53度）发生3.3级地震，震源深度8千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c432"),03-08,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：03月08日19时14分在四川内江市威远县附近（北纬29.50度，东经104.57度）发生3.2级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c433"),03-15,人生最精彩的不是实现梦想的瞬间，而是坚持梦想的过程。各位早上好 
ObjectId("5d08a10d8541638b5c24c434"),03-15,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月15日02时14分在新疆巴音郭楞州若羌县（北纬38.78度，东经91.10度）发生4.2级地震，震源深度7千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c435"),03-15,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：03月15日02时14分在青海海西州茫崖行政委员会附近（北纬38.72度，东经91.27度）发生4.2级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c436"),03-09,刚才，一些山东烟台网友反馈说有震感，是的，今天17时10分29秒在山东烟台市蓬莱市发生了一次2.3级地震，由于不到3.0级我们这里就没有自动发布。 
ObjectId("5d08a10d8541638b5c24c437"),03-09,各位早上好，今天周末，为啥都起这么早呢 
ObjectId("5d08a10d8541638b5c24c438"),03-09,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月09日07时10分在西藏阿里地区日土县（北纬35.28度，东经81.12度）发生3.3级地震，震源深度11千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c439"),03-10,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%A4%E4%BC%9A%E6%94%BF%E5%9C%A8%E8%AF%B4%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#两会政在说#</span></a>全国政协委员潘建伟谈量子通讯对公众的意义：像银行转款、银行账户信息、远程控制汽车系统等，量子通讯在原理上可提供一种无条件安全的通讯手段，在未来大幅提升信息安全水平。目前正努力扩大量子信息技术的覆盖范围，争取能早点让大众得到它所带来的好处<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%85%A8%E5%9B%BD%E4%B8%A4%E4%BC%9A%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#全国两会#</span></a><a data-url="http://t.cn/EMbOAfl" href="https://m.weibo.cn/p/index?containerid=2316694348242129784409&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">央视新闻的酷燃视频</span></a> 
ObjectId("5d08a10d8541638b5c24c43a"),03-10,靠别人亮起来的光迟早是要熄灭的，我们得学着让自己明亮起来。各位早上好 
ObjectId("5d08a10d8541638b5c24c43b"),03-07,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BE%AE%E7%A7%91%E6%99%AE%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震微科普#</span></a>据火星探测器“火星快车”拍摄到的图像显示，火星表面惠更斯环形山附近的一个地区存在干涸河谷，从而表明火星表面曾存在丰富的水资源。卫星照片显示，惠更斯陨石坑附近有大片古河流留下的无数干涸河谷和沟渠痕迹，据估计，35亿至40亿年之前火星曾有大量河流。 
ObjectId("5d08a10d8541638b5c24c43c"),03-07,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%A4%E4%BC%9A%E6%94%BF%E5%9C%A8%E8%AF%B4%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#两会政在说#</span></a>全国政协委员李小军是<a href='/n/地球所'>@地球所</a> 的研究员，作为基层科研人员，他对政府工作报告中提到的科技创新深有感触。李小军说，2019年一个重要的工作就是怎么把科研工作管理方面要放手，特别是强调要给科研团队自主的经费支配政策的完善。放松是对的，但不等于科研经费可以随便地用，用到该用的地方去 ...<a href="/status/4347314937553787">全文</a>
ObjectId("5d08a10d8541638b5c24c43d"),03-08,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月08日10时32分在台湾台东县海域（北纬22.46度，东经121.34度）发生5.3级地震，震源深度11千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a10d8541638b5c24c43e"),03-08,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：03月08日10时32分在中国台湾地区附近（北纬22.44度，东经121.37度）发生4.6级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c43f"),03-06,据<a href='/n/中国新闻网'>@中国新闻网</a> 美国女宇航员安妮•麦克莱恩表示，自从2018年12月太空飞行以来，她在国际空间站逗留期间长高了5厘米。在失重状态下宇航员脊椎承担的负荷减轻，脊椎的间距增大，这导致身高临时增长。宇航员在乘坐俄罗斯联盟号飞船返回地球前需考虑这种情况，因为该飞船座椅为每一位宇航员量身制作。 
ObjectId("5d08a10d8541638b5c24c440"),03-06,东日本大地震距今8年了……
ObjectId("5d08a10d8541638b5c24c441"),03-06,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BE%AE%E7%A7%91%E6%99%AE%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震微科普#</span></a>砌体结构在地震作用下的响应试验与模拟<a data-url="http://t.cn/EISyxZ8" href="https://m.weibo.cn/p/index?containerid=2304444346225172909213&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">工业科技迷的微博视频</span></a>  
ObjectId("5d08a10d8541638b5c24c442"),03-14,人生漫漫，遗憾总是贯穿其中，也许只有足够的遗憾，才能换来难以忘却的记忆。各位晚安<span class="url-icon"><img alt=[心] src="//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png" style="width:1em; height:1em;" /></span><a data-url="http://t.cn/EbVfD9s" href="https://m.weibo.cn/p/index?containerid=2304444322208613370779&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">一禅小和尚的秒拍视频</span></a>  
ObjectId("5d08a10d8541638b5c24c443"),03-14,从50万米高空看，中国更葱茏了，是几十年植树造林点染了此江山。2000年以来全球新增绿地约有亚马逊热带雨林大小，来自中国的贡献居首。即便如此，我们依然缺林少树，国土绿化任重道远，种好树，更管好林，绿色发展每一天。<a data-url="http://t.cn/EMOdv8G" href="http://miaopai.com/show/~OWL1LFOroVPbep8m64Z44mottE97edfe4lePQ__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2F%7EOWL1LFOroVPbep8m64Z44mottE97edfe4lePQ__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424349325380132155&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">人民日报的秒拍视频</span></a> 
ObjectId("5d08a10d8541638b5c24c444"),03-08,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月08日23时06分在菲律宾群岛地区（北纬10.51度，东经126.09度）发生6.0级地震，震源深度30千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a10d8541638b5c24c445"),03-08,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：03月08日23时06分在菲律宾群岛地区附近（北纬10.32度，东经126.18度）发生6.0级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a10d8541638b5c24c446"),03-09,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：03月09日22时31分在河北唐山市迁安市（北纬40.21度，东经118.67度）发生2.5级地震，震源深度12千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a10d8541638b5c24c447"),03-07,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BE%AE%E7%A7%91%E6%99%AE%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震微科普#</span></a>十二种种不同视角看到的地球，从左上角依次是：全球陆地覆盖和海洋颜色数据、明显的波高、局部的海平面趋势、海面温度、磁场变化、全球的城市足迹、重力大地水准面、洋流、臭氧、二氧化氮、火灾热点<a href='/n/NASA爱好者'>@NASA爱好者</a> <a data-url="http://t.cn/Ecp9hHr" href="https://m.weibo.cn/p/index?containerid=2304444338145060162769&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">NASA爱好者的秒拍视频</span></a> 
